#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,ReH,ReE,ReHTilde,dvcs
32.00000,18.00000,10.59100,4.55000,0.37000,-0.27194,277.50000,0.00849,0.00043,0.05000,0.57394,0.86225,-2.46313,1.96259,1.06372,0.00168
32.00000,19.00000,10.59100,4.55000,0.37000,-0.27194,292.50000,0.00985,0.00048,0.05000,0.57394,0.86225,-2.46313,1.96259,1.06372,0.00168
32.00000,20.00000,10.59100,4.55000,0.37000,-0.27194,307.50000,0.01052,0.00054,0.05000,0.57394,0.86225,-2.46313,1.96259,1.06372,0.00168
32.00000,21.00000,10.59100,4.55000,0.37000,-0.27194,322.50000,0.01196,0.00060,0.05000,0.57394,0.86225,-2.46313,1.96259,1.06372,0.00168
32.00000,22.00000,10.59100,4.55000,0.37000,-0.27194,337.50000,0.01158,0.00065,0.05000,0.57394,0.86225,-2.46313,1.96259,1.06372,0.00168
32.00000,23.00000,10.59100,4.55000,0.37000,-0.27194,352.50000,0.01439,0.00068,0.05000,0.57394,0.86225,-2.46313,1.96259,1.06372,0.00168
33.00000,0.00000,10.59100,4.57000,0.37200,-0.33557,7.50000,0.01233,0.00058,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,1.00000,10.59100,4.57000,0.37200,-0.33557,22.50000,0.00999,0.00055,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,2.00000,10.59100,4.57000,0.37200,-0.33557,37.50000,0.01024,0.00049,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,3.00000,10.59100,4.57000,0.37200,-0.33557,52.50000,0.00852,0.00043,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,4.00000,10.59100,4.57000,0.37200,-0.33557,67.50000,0.00743,0.00037,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,5.00000,10.59100,4.57000,0.37200,-0.33557,82.50000,0.00652,0.00033,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,6.00000,10.59100,4.57000,0.37200,-0.33557,97.50000,0.00559,0.00029,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,7.00000,10.59100,4.57000,0.37200,-0.33557,112.50000,0.00506,0.00026,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,8.00000,10.59100,4.57000,0.37200,-0.33557,127.50000,0.00492,0.00024,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,9.00000,10.59100,4.57000,0.37200,-0.33557,142.50000,0.00456,0.00022,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,10.00000,10.59100,4.57000,0.37200,-0.33557,157.50000,0.00432,0.00022,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,11.00000,10.59100,4.57000,0.37200,-0.33557,172.50000,0.00457,0.00021,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,12.00000,10.59100,4.57000,0.37200,-0.33557,187.50000,0.00437,0.00021,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,13.00000,10.59100,4.57000,0.37200,-0.33557,202.50000,0.00440,0.00022,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,14.00000,10.59100,4.57000,0.37200,-0.33557,217.50000,0.00452,0.00022,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,15.00000,10.59100,4.57000,0.37200,-0.33557,232.50000,0.00442,0.00024,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,16.00000,10.59100,4.57000,0.37200,-0.33557,247.50000,0.00528,0.00026,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,17.00000,10.59100,4.57000,0.37200,-0.33557,262.50000,0.00558,0.00029,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,18.00000,10.59100,4.57000,0.37200,-0.33557,277.50000,0.00674,0.00033,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,19.00000,10.59100,4.57000,0.37200,-0.33557,292.50000,0.00759,0.00037,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,20.00000,10.59100,4.57000,0.37200,-0.33557,307.50000,0.00903,0.00043,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,21.00000,10.59100,4.57000,0.37200,-0.33557,322.50000,0.00910,0.00049,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,22.00000,10.59100,4.57000,0.37200,-0.33557,337.50000,0.01011,0.00055,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
33.00000,23.00000,10.59100,4.57000,0.37200,-0.33557,352.50000,0.01137,0.00058,0.05000,0.51949,0.75161,-2.41794,1.82518,0.90290,0.00147
34.00000,0.00000,10.59100,4.58000,0.37300,-0.39879,7.50000,0.01055,0.00050,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,1.00000,10.59100,4.58000,0.37300,-0.39879,22.50000,0.00898,0.00047,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,2.00000,10.59100,4.58000,0.37300,-0.39879,37.50000,0.00750,0.00041,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,3.00000,10.59100,4.58000,0.37300,-0.39879,52.50000,0.00703,0.00035,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,4.00000,10.59100,4.58000,0.37300,-0.39879,67.50000,0.00618,0.00030,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,5.00000,10.59100,4.58000,0.37300,-0.39879,82.50000,0.00528,0.00026,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,6.00000,10.59100,4.58000,0.37300,-0.39879,97.50000,0.00426,0.00022,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,7.00000,10.59100,4.58000,0.37300,-0.39879,112.50000,0.00371,0.00020,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,8.00000,10.59100,4.58000,0.37300,-0.39879,127.50000,0.00397,0.00019,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,9.00000,10.59100,4.58000,0.37300,-0.39879,142.50000,0.00342,0.00017,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,10.00000,10.59100,4.58000,0.37300,-0.39879,157.50000,0.00307,0.00017,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,11.00000,10.59100,4.58000,0.37300,-0.39879,172.50000,0.00343,0.00016,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,12.00000,10.59100,4.58000,0.37300,-0.39879,187.50000,0.00331,0.00016,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,13.00000,10.59100,4.58000,0.37300,-0.39879,202.50000,0.00302,0.00017,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,14.00000,10.59100,4.58000,0.37300,-0.39879,217.50000,0.00343,0.00017,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,15.00000,10.59100,4.58000,0.37300,-0.39879,232.50000,0.00367,0.00019,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,16.00000,10.59100,4.58000,0.37300,-0.39879,247.50000,0.00424,0.00020,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,17.00000,10.59100,4.58000,0.37300,-0.39879,262.50000,0.00426,0.00022,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,18.00000,10.59100,4.58000,0.37300,-0.39879,277.50000,0.00482,0.00026,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,19.00000,10.59100,4.58000,0.37300,-0.39879,292.50000,0.00599,0.00030,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,20.00000,10.59100,4.58000,0.37300,-0.39879,307.50000,0.00679,0.00035,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,21.00000,10.59100,4.58000,0.37300,-0.39879,322.50000,0.00823,0.00041,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,22.00000,10.59100,4.58000,0.37300,-0.39879,337.50000,0.00927,0.00047,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
34.00000,23.00000,10.59100,4.58000,0.37300,-0.39879,352.50000,0.00941,0.00050,0.05000,0.47365,0.66153,-2.36289,1.70246,0.76639,0.00130
35.00000,0.00000,10.59100,4.57000,0.37100,-0.48338,7.50000,0.00875,0.00044,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,1.00000,10.59100,4.57000,0.37100,-0.48338,22.50000,0.00829,0.00040,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,2.00000,10.59100,4.57000,0.37100,-0.48338,37.50000,0.00663,0.00033,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,3.00000,10.59100,4.57000,0.37100,-0.48338,52.50000,0.00515,0.00028,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,4.00000,10.59100,4.57000,0.37100,-0.48338,67.50000,0.00477,0.00023,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,5.00000,10.59100,4.57000,0.37100,-0.48338,82.50000,0.00381,0.00019,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,6.00000,10.59100,4.57000,0.37100,-0.48338,97.50000,0.00329,0.00017,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,7.00000,10.59100,4.57000,0.37100,-0.48338,112.50000,0.00318,0.00015,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,8.00000,10.59100,4.57000,0.37100,-0.48338,127.50000,0.00269,0.00014,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,9.00000,10.59100,4.57000,0.37100,-0.48338,142.50000,0.00261,0.00013,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,10.00000,10.59100,4.57000,0.37100,-0.48338,157.50000,0.00270,0.00013,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,11.00000,10.59100,4.57000,0.37100,-0.48338,172.50000,0.00258,0.00013,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,12.00000,10.59100,4.57000,0.37100,-0.48338,187.50000,0.00231,0.00013,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,13.00000,10.59100,4.57000,0.37100,-0.48338,202.50000,0.00250,0.00013,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,14.00000,10.59100,4.57000,0.37100,-0.48338,217.50000,0.00265,0.00013,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,15.00000,10.59100,4.57000,0.37100,-0.48338,232.50000,0.00275,0.00014,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,16.00000,10.59100,4.57000,0.37100,-0.48338,247.50000,0.00305,0.00015,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,17.00000,10.59100,4.57000,0.37100,-0.48338,262.50000,0.00359,0.00017,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,18.00000,10.59100,4.57000,0.37100,-0.48338,277.50000,0.00375,0.00019,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,19.00000,10.59100,4.57000,0.37100,-0.48338,292.50000,0.00430,0.00023,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,20.00000,10.59100,4.57000,0.37100,-0.48338,307.50000,0.00532,0.00028,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,21.00000,10.59100,4.57000,0.37100,-0.48338,322.50000,0.00731,0.00033,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,22.00000,10.59100,4.57000,0.37100,-0.48338,337.50000,0.00760,0.00040,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35.00000,23.00000,10.59100,4.57000,0.37100,-0.48338,352.50000,0.00943,0.00044,0.05000,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
36.00000,0.00000,4.48700,2.71000,0.48300,-0.34812,7.50000,0.02593,0.00139,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,1.00000,4.48700,2.71000,0.48300,-0.34812,22.50000,0.02907,0.00136,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,2.00000,4.48700,2.71000,0.48300,-0.34812,37.50000,0.02607,0.00129,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,3.00000,4.48700,2.71000,0.48300,-0.34812,52.50000,0.02472,0.00122,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,4.00000,4.48700,2.71000,0.48300,-0.34812,67.50000,0.02185,0.00113,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,5.00000,4.48700,2.71000,0.48300,-0.34812,82.50000,0.01931,0.00105,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,6.00000,4.48700,2.71000,0.48300,-0.34812,97.50000,0.01991,0.00098,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,7.00000,4.48700,2.71000,0.48300,-0.34812,112.50000,0.01937,0.00092,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,8.00000,4.48700,2.71000,0.48300,-0.34812,127.50000,0.01882,0.00087,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,9.00000,4.48700,2.71000,0.48300,-0.34812,142.50000,0.01709,0.00084,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,10.00000,4.48700,2.71000,0.48300,-0.34812,157.50000,0.01692,0.00082,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,11.00000,4.48700,2.71000,0.48300,-0.34812,172.50000,0.01503,0.00080,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,12.00000,4.48700,2.71000,0.48300,-0.34812,187.50000,0.01557,0.00080,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,13.00000,4.48700,2.71000,0.48300,-0.34812,202.50000,0.01460,0.00082,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,14.00000,4.48700,2.71000,0.48300,-0.34812,217.50000,0.01770,0.00084,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,15.00000,4.48700,2.71000,0.48300,-0.34812,232.50000,0.01865,0.00087,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,16.00000,4.48700,2.71000,0.48300,-0.34812,247.50000,0.01830,0.00092,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,17.00000,4.48700,2.71000,0.48300,-0.34812,262.50000,0.01955,0.00098,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,18.00000,4.48700,2.71000,0.48300,-0.34812,277.50000,0.01885,0.00105,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,19.00000,4.48700,2.71000,0.48300,-0.34812,292.50000,0.02256,0.00113,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,20.00000,4.48700,2.71000,0.48300,-0.34812,307.50000,0.02454,0.00122,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,21.00000,4.48700,2.71000,0.48300,-0.34812,322.50000,0.02723,0.00129,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,22.00000,4.48700,2.71000,0.48300,-0.34812,337.50000,0.02748,0.00136,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
36.00000,23.00000,4.48700,2.71000,0.48300,-0.34812,352.50000,0.02857,0.00139,0.05000,0.50980,0.73233,-2.05920,1.79978,0.89670,0.00581
37.00000,0.00000,4.48700,2.71000,0.48300,-0.39062,7.50000,0.03436,0.00154,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,1.00000,4.48700,2.71000,0.48300,-0.39062,22.50000,0.02858,0.00146,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,2.00000,4.48700,2.71000,0.48300,-0.39062,37.50000,0.02653,0.00133,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,3.00000,4.48700,2.71000,0.48300,-0.39062,52.50000,0.02400,0.00119,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,4.00000,4.48700,2.71000,0.48300,-0.39062,67.50000,0.02134,0.00105,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,5.00000,4.48700,2.71000,0.48300,-0.39062,82.50000,0.01891,0.00093,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,6.00000,4.48700,2.71000,0.48300,-0.39062,97.50000,0.01719,0.00083,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,7.00000,4.48700,2.71000,0.48300,-0.39062,112.50000,0.01494,0.00076,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,8.00000,4.48700,2.71000,0.48300,-0.39062,127.50000,0.01372,0.00070,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,9.00000,4.48700,2.71000,0.48300,-0.39062,142.50000,0.01308,0.00066,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,10.00000,4.48700,2.71000,0.48300,-0.39062,157.50000,0.01324,0.00064,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,11.00000,4.48700,2.71000,0.48300,-0.39062,172.50000,0.01217,0.00063,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,12.00000,4.48700,2.71000,0.48300,-0.39062,187.50000,0.01291,0.00063,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,13.00000,4.48700,2.71000,0.48300,-0.39062,202.50000,0.01375,0.00064,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,14.00000,4.48700,2.71000,0.48300,-0.39062,217.50000,0.01333,0.00066,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,15.00000,4.48700,2.71000,0.48300,-0.39062,232.50000,0.01463,0.00070,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,16.00000,4.48700,2.71000,0.48300,-0.39062,247.50000,0.01645,0.00076,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,17.00000,4.48700,2.71000,0.48300,-0.39062,262.50000,0.01681,0.00083,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,18.00000,4.48700,2.71000,0.48300,-0.39062,277.50000,0.01819,0.00093,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,19.00000,4.48700,2.71000,0.48300,-0.39062,292.50000,0.01993,0.00105,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,20.00000,4.48700,2.71000,0.48300,-0.39062,307.50000,0.02383,0.00119,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,21.00000,4.48700,2.71000,0.48300,-0.39062,322.50000,0.02928,0.00133,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,22.00000,4.48700,2.71000,0.48300,-0.39062,337.50000,0.02942,0.00146,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37.00000,23.00000,4.48700,2.71000,0.48300,-0.39062,352.50000,0.03295,0.00154,0.05000,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
38.00000,0.00000,4.48700,2.71000,0.48400,-0.43499,7.50000,0.02879,0.00158,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,1.00000,4.48700,2.71000,0.48400,-0.43499,22.50000,0.02897,0.00146,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,2.00000,4.48700,2.71000,0.48400,-0.43499,37.50000,0.02352,0.00128,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,3.00000,4.48700,2.71000,0.48400,-0.43499,52.50000,0.02152,0.00110,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,4.00000,4.48700,2.71000,0.48400,-0.43499,67.50000,0.01859,0.00093,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,5.00000,4.48700,2.71000,0.48400,-0.43499,82.50000,0.01589,0.00080,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,6.00000,4.48700,2.71000,0.48400,-0.43499,97.50000,0.01511,0.00071,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,7.00000,4.48700,2.71000,0.48400,-0.43499,112.50000,0.01286,0.00063,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,8.00000,4.48700,2.71000,0.48400,-0.43499,127.50000,0.01164,0.00058,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,9.00000,4.48700,2.71000,0.48400,-0.43499,142.50000,0.01134,0.00055,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,10.00000,4.48700,2.71000,0.48400,-0.43499,157.50000,0.01046,0.00053,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,11.00000,4.48700,2.71000,0.48400,-0.43499,172.50000,0.00973,0.00052,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,12.00000,4.48700,2.71000,0.48400,-0.43499,187.50000,0.01018,0.00052,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,13.00000,4.48700,2.71000,0.48400,-0.43499,202.50000,0.01081,0.00053,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,14.00000,4.48700,2.71000,0.48400,-0.43499,217.50000,0.01109,0.00055,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,15.00000,4.48700,2.71000,0.48400,-0.43499,232.50000,0.01209,0.00058,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,16.00000,4.48700,2.71000,0.48400,-0.43499,247.50000,0.01355,0.00063,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,17.00000,4.48700,2.71000,0.48400,-0.43499,262.50000,0.01482,0.00071,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,18.00000,4.48700,2.71000,0.48400,-0.43499,277.50000,0.01682,0.00080,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,19.00000,4.48700,2.71000,0.48400,-0.43499,292.50000,0.01890,0.00093,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,20.00000,4.48700,2.71000,0.48400,-0.43499,307.50000,0.02049,0.00110,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,21.00000,4.48700,2.71000,0.48400,-0.43499,322.50000,0.02681,0.00128,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,22.00000,4.48700,2.71000,0.48400,-0.43499,337.50000,0.02908,0.00146,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38.00000,23.00000,4.48700,2.71000,0.48400,-0.43499,352.50000,0.02996,0.00158,0.05000,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
39.00000,0.00000,4.48700,2.71000,0.48500,-0.47967,7.50000,0.03009,0.00159,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,1.00000,4.48700,2.71000,0.48500,-0.47967,22.50000,0.02940,0.00144,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,2.00000,4.48700,2.71000,0.48500,-0.47967,37.50000,0.02699,0.00121,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,3.00000,4.48700,2.71000,0.48500,-0.47967,52.50000,0.01995,0.00100,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,4.00000,4.48700,2.71000,0.48500,-0.47967,67.50000,0.01601,0.00083,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,5.00000,4.48700,2.71000,0.48500,-0.47967,82.50000,0.01387,0.00070,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,6.00000,4.48700,2.71000,0.48500,-0.47967,97.50000,0.01148,0.00061,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,7.00000,4.48700,2.71000,0.48500,-0.47967,112.50000,0.01104,0.00054,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,8.00000,4.48700,2.71000,0.48500,-0.47967,127.50000,0.00946,0.00050,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,9.00000,4.48700,2.71000,0.48500,-0.47967,142.50000,0.00963,0.00047,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,10.00000,4.48700,2.71000,0.48500,-0.47967,157.50000,0.00905,0.00045,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,11.00000,4.48700,2.71000,0.48500,-0.47967,172.50000,0.00929,0.00044,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,12.00000,4.48700,2.71000,0.48500,-0.47967,187.50000,0.00935,0.00044,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,13.00000,4.48700,2.71000,0.48500,-0.47967,202.50000,0.00974,0.00045,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,14.00000,4.48700,2.71000,0.48500,-0.47967,217.50000,0.00964,0.00047,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,15.00000,4.48700,2.71000,0.48500,-0.47967,232.50000,0.00935,0.00050,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
39.00000,16.00000,4.48700,2.71000,0.48500,-0.47967,247.50000,0.01080,0.00054,0.05000,0.42420,0.56802,-1.94966,1.56271,0.68326,0.00487
