#Set,index,k,QQ,x_b,t,phi_x,F,errF,varF,F1,F2,gReH,gReE,gReHTilde,ReH,e_ReH,ReE,e_ReE,ReHtilde,e_ReHtilde,gdvcs,dvcs,e_dvcs
240,22,2.75,1.27387,0.625816,-0.598686,184,0.0554574,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,23,2.75,1.27387,0.625816,-0.598686,192,0.0557638,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,24,2.75,1.27387,0.625816,-0.598686,200,0.0564034,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,25,2.75,1.27387,0.625816,-0.598686,208,0.0574321,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,26,2.75,1.27387,0.625816,-0.598686,216,0.0589392,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,27,2.75,1.27387,0.625816,-0.598686,224,0.061055,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,28,2.75,1.27387,0.625816,-0.598686,232,0.0639611,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,29,2.75,1.27387,0.625816,-0.598686,240,0.067905,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,30,2.75,1.27387,0.625816,-0.598686,248,0.0732194,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,31,2.75,1.27387,0.625816,-0.598686,256,0.0803459,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,32,2.75,1.27387,0.625816,-0.598686,264,0.0898645,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,33,2.75,1.27387,0.625816,-0.598686,272,0.102525,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,34,2.75,1.27387,0.625816,-0.598686,280,0.119276,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,35,2.75,1.27387,0.625816,-0.598686,288,0.141274,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,36,2.75,1.27387,0.625816,-0.598686,296,0.169845,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,37,2.75,1.27387,0.625816,-0.598686,304,0.206344,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,38,2.75,1.27387,0.625816,-0.598686,312,0.251832,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,39,2.75,1.27387,0.625816,-0.598686,320,0.306451,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,40,2.75,1.27387,0.625816,-0.598686,328,0.368456,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,41,2.75,1.27387,0.625816,-0.598686,336,0.433066,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,42,2.75,1.27387,0.625816,-0.598686,344,0.491847,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,43,2.75,1.27387,0.625816,-0.598686,352,0.533836,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
240,44,2.75,1.27387,0.625816,-0.598686,360,0.549178,0,0,0.365365,0.462504,2.57541,-3.28155,6.10894,2.34298,3.7896e-12,-3.76524,8.10993e-12,6.43507,8.46739e-12,0.0908433,0.0908433,8.02316e-14
241,0,2.75,1.26852,0.640944,-0.540833,8,0.33634,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,1,2.75,1.26852,0.640944,-0.540833,16,0.325044,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,2,2.75,1.26852,0.640944,-0.540833,24,0.307628,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,3,2.75,1.26852,0.640944,-0.540833,32,0.28585,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,4,2.75,1.26852,0.640944,-0.540833,40,0.261607,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,5,2.75,1.26852,0.640944,-0.540833,48,0.236627,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,6,2.75,1.26852,0.640944,-0.540833,56,0.212282,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,7,2.75,1.26852,0.640944,-0.540833,64,0.189527,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,8,2.75,1.26852,0.640944,-0.540833,72,0.168927,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,9,2.75,1.26852,0.640944,-0.540833,80,0.150733,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,10,2.75,1.26852,0.640944,-0.540833,88,0.134975,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,11,2.75,1.26852,0.640944,-0.540833,96,0.121537,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,12,2.75,1.26852,0.640944,-0.540833,104,0.110224,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,13,2.75,1.26852,0.640944,-0.540833,112,0.100808,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,14,2.75,1.26852,0.640944,-0.540833,120,0.0930567,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,15,2.75,1.26852,0.640944,-0.540833,128,0.0867515,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,16,2.75,1.26852,0.640944,-0.540833,136,0.0816983,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,17,2.75,1.26852,0.640944,-0.540833,144,0.0777316,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,18,2.75,1.26852,0.640944,-0.540833,152,0.0747157,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,19,2.75,1.26852,0.640944,-0.540833,160,0.0725442,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,20,2.75,1.26852,0.640944,-0.540833,168,0.0711391,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,21,2.75,1.26852,0.640944,-0.540833,176,0.0704492,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,22,2.75,1.26852,0.640944,-0.540833,184,0.0704492,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,23,2.75,1.26852,0.640944,-0.540833,192,0.0711391,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,24,2.75,1.26852,0.640944,-0.540833,200,0.0725442,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,25,2.75,1.26852,0.640944,-0.540833,208,0.0747157,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,26,2.75,1.26852,0.640944,-0.540833,216,0.0777316,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,27,2.75,1.26852,0.640944,-0.540833,224,0.0816983,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,28,2.75,1.26852,0.640944,-0.540833,232,0.0867515,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,29,2.75,1.26852,0.640944,-0.540833,240,0.0930567,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,30,2.75,1.26852,0.640944,-0.540833,248,0.100808,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,31,2.75,1.26852,0.640944,-0.540833,256,0.110224,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,32,2.75,1.26852,0.640944,-0.540833,264,0.121537,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,33,2.75,1.26852,0.640944,-0.540833,272,0.134975,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,34,2.75,1.26852,0.640944,-0.540833,280,0.150733,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,35,2.75,1.26852,0.640944,-0.540833,288,0.168927,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,36,2.75,1.26852,0.640944,-0.540833,296,0.189527,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,37,2.75,1.26852,0.640944,-0.540833,304,0.212282,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,38,2.75,1.26852,0.640944,-0.540833,312,0.236627,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,39,2.75,1.26852,0.640944,-0.540833,320,0.261607,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,40,2.75,1.26852,0.640944,-0.540833,328,0.28585,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,41,2.75,1.26852,0.640944,-0.540833,336,0.307628,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,42,2.75,1.26852,0.640944,-0.540833,344,0.325044,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,43,2.75,1.26852,0.640944,-0.540833,352,0.33634,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
241,44,2.75,1.26852,0.640944,-0.540833,360,0.340258,0,0,0.392192,0.50979,2.28412,-3.04996,5.85883,1.98969,0.0188935,-3.10657,0.0324429,6.53771,0.0369946,0.0763998,0.0821104,0.000386985
242,0,2.75,1.51402,0.367777,-0.582203,8,1.61445,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,1,2.75,1.51402,0.367777,-0.582203,16,0.895911,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,2,2.75,1.51402,0.367777,-0.582203,24,0.502864,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,3,2.75,1.51402,0.367777,-0.582203,32,0.3031,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,4,2.75,1.51402,0.367777,-0.582203,40,0.195104,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,5,2.75,1.51402,0.367777,-0.582203,48,0.132527,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,6,2.75,1.51402,0.367777,-0.582203,56,0.0941822,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,7,2.75,1.51402,0.367777,-0.582203,64,0.0696756,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,8,2.75,1.51402,0.367777,-0.582203,72,0.0535157,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,9,2.75,1.51402,0.367777,-0.582203,80,0.0426093,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,10,2.75,1.51402,0.367777,-0.582203,88,0.0351203,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,11,2.75,1.51402,0.367777,-0.582203,96,0.0299117,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,12,2.75,1.51402,0.367777,-0.582203,104,0.026255,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,13,2.75,1.51402,0.367777,-0.582203,112,0.0236714,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,14,2.75,1.51402,0.367777,-0.582203,120,0.0218389,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,15,2.75,1.51402,0.367777,-0.582203,128,0.0205378,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,16,2.75,1.51402,0.367777,-0.582203,136,0.0196162,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,17,2.75,1.51402,0.367777,-0.582203,144,0.0189685,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,18,2.75,1.51402,0.367777,-0.582203,152,0.0185211,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,19,2.75,1.51402,0.367777,-0.582203,160,0.0182235,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,20,2.75,1.51402,0.367777,-0.582203,168,0.0180421,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,21,2.75,1.51402,0.367777,-0.582203,176,0.0179562,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,22,2.75,1.51402,0.367777,-0.582203,184,0.0179562,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,23,2.75,1.51402,0.367777,-0.582203,192,0.0180421,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,24,2.75,1.51402,0.367777,-0.582203,200,0.0182235,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,25,2.75,1.51402,0.367777,-0.582203,208,0.0185211,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,26,2.75,1.51402,0.367777,-0.582203,216,0.0189685,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,27,2.75,1.51402,0.367777,-0.582203,224,0.0196162,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,28,2.75,1.51402,0.367777,-0.582203,232,0.0205378,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,29,2.75,1.51402,0.367777,-0.582203,240,0.0218389,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,30,2.75,1.51402,0.367777,-0.582203,248,0.0236714,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,31,2.75,1.51402,0.367777,-0.582203,256,0.026255,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,32,2.75,1.51402,0.367777,-0.582203,264,0.0299117,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,33,2.75,1.51402,0.367777,-0.582203,272,0.0351203,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,34,2.75,1.51402,0.367777,-0.582203,280,0.0426093,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,35,2.75,1.51402,0.367777,-0.582203,288,0.0535157,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,36,2.75,1.51402,0.367777,-0.582203,296,0.0696756,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,37,2.75,1.51402,0.367777,-0.582203,304,0.0941822,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,38,2.75,1.51402,0.367777,-0.582203,312,0.132527,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,39,2.75,1.51402,0.367777,-0.582203,320,0.195104,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,40,2.75,1.51402,0.367777,-0.582203,328,0.3031,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,41,2.75,1.51402,0.367777,-0.582203,336,0.502864,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,42,2.75,1.51402,0.367777,-0.582203,344,0.895911,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,43,2.75,1.51402,0.367777,-0.582203,352,1.61445,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
242,44,2.75,1.51402,0.367777,-0.582203,360,2.18166,0,0,0.372701,0.475292,1.96532,-2.8228,4.85711,1.9582,3.86185e-12,-2.7567,4.63206e-11,4.84382,7.31011e-12,0.0299755,0.0299755,5.63973e-14
243,0,2.75,1.80034,0.61964,-0.574178,8,0.122742,0,0,0.376358,0.481708,2.41631,-3.15973,5.94636,2.35507,0.00195484,-3.40953,0.00480066,5.99467,0.00362114,0.0285387,0.0281652,1.41888e-05
243,1,2.75,1.80034,0.61964,-0.574178,16,0.119525,0,0,0.376358,0.481708,2.41631,-3.15973,5.94636,2.35507,0.00195484,-3.40953,0.00480066,5.99467,0.00362114,0.0285387,0.0281652,1.41888e-05
243,2,2.75,1.80034,0.61964,-0.574178,24,0.114495,0,0,0.376358,0.481708,2.41631,-3.15973,5.94636,2.35507,0.00195484,-3.40953,0.00480066,5.99467,0.00362114,0.0285387,0.0281652,1.41888e-05
243,3,2.75,1.80034,0.61964,-0.574178,32,0.10808,0,0,0.376358,0.481708,2.41631,-3.15973,5.94636,2.35507,0.00195484,-3.40953,0.00480066,5.99467,0.00362114,0.0285387,0.0281652,1.41888e-05
