#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
269,20,20,12.3631,0.408226,-0.441614,168,0.000625041,3.1252E-05,0.05,0.446339,0.609378
269,21,20,12.3631,0.408226,-0.441614,176,0.000768193,3.84097E-05,0.05,0.446339,0.609378
269,22,20,12.3631,0.408226,-0.441614,184,0.000763458,3.81729E-05,0.05,0.446339,0.609378
269,23,20,12.3631,0.408226,-0.441614,192,0.000766254,3.83127E-05,0.05,0.446339,0.609378
269,24,20,12.3631,0.408226,-0.441614,200,0.000761047,3.80523E-05,0.05,0.446339,0.609378
269,25,20,12.3631,0.408226,-0.441614,208,0.000767216,3.83608E-05,0.05,0.446339,0.609378
269,26,20,12.3631,0.408226,-0.441614,216,0.000811171,4.05586E-05,0.05,0.446339,0.609378
269,27,20,12.3631,0.408226,-0.441614,224,0.00076476,3.8238E-05,0.05,0.446339,0.609378
269,28,20,12.3631,0.408226,-0.441614,232,0.000795023,3.97511E-05,0.05,0.446339,0.609378
269,29,20,12.3631,0.408226,-0.441614,240,0.000915275,4.57638E-05,0.05,0.446339,0.609378
269,30,20,12.3631,0.408226,-0.441614,248,0.000970255,4.85128E-05,0.05,0.446339,0.609378
269,31,20,12.3631,0.408226,-0.441614,256,0.000999051,4.99526E-05,0.05,0.446339,0.609378
269,32,20,12.3631,0.408226,-0.441614,264,0.00106856,5.34282E-05,0.05,0.446339,0.609378
269,33,20,12.3631,0.408226,-0.441614,272,0.00114281,5.71403E-05,0.05,0.446339,0.609378
269,34,20,12.3631,0.408226,-0.441614,280,0.00124971,6.24857E-05,0.05,0.446339,0.609378
269,35,20,12.3631,0.408226,-0.441614,288,0.00148669,7.43344E-05,0.05,0.446339,0.609378
269,36,20,12.3631,0.408226,-0.441614,296,0.0015004,7.50201E-05,0.05,0.446339,0.609378
269,37,20,12.3631,0.408226,-0.441614,304,0.0016661,8.33051E-05,0.05,0.446339,0.609378
269,38,20,12.3631,0.408226,-0.441614,312,0.00173395,8.66974E-05,0.05,0.446339,0.609378
269,39,20,12.3631,0.408226,-0.441614,320,0.00178429,8.92143E-05,0.05,0.446339,0.609378
269,40,20,12.3631,0.408226,-0.441614,328,0.00202141,0.00010107,0.05,0.446339,0.609378
269,41,20,12.3631,0.408226,-0.441614,336,0.00202002,0.000101001,0.05,0.446339,0.609378
269,42,20,12.3631,0.408226,-0.441614,344,0.00237232,0.000118616,0.05,0.446339,0.609378
269,43,20,12.3631,0.408226,-0.441614,352,0.00258101,0.00012905,0.05,0.446339,0.609378
269,44,20,12.3631,0.408226,-0.441614,360,0.00259436,0.000129718,0.05,0.446339,0.609378
270,0,20,6.55435,0.344478,-0.474042,8,0.00346575,0.000173287,0.05,0.427356,0.573865
270,1,20,6.55435,0.344478,-0.474042,16,0.00327657,0.000163828,0.05,0.427356,0.573865
270,2,20,6.55435,0.344478,-0.474042,24,0.00299367,0.000149684,0.05,0.427356,0.573865
270,3,20,6.55435,0.344478,-0.474042,32,0.0028123,0.000140615,0.05,0.427356,0.573865
270,4,20,6.55435,0.344478,-0.474042,40,0.0026463,0.000132315,0.05,0.427356,0.573865
270,5,20,6.55435,0.344478,-0.474042,48,0.00239126,0.000119563,0.05,0.427356,0.573865
270,6,20,6.55435,0.344478,-0.474042,56,0.0022438,0.00011219,0.05,0.427356,0.573865
270,7,20,6.55435,0.344478,-0.474042,64,0.00183598,9.17988E-05,0.05,0.427356,0.573865
270,8,20,6.55435,0.344478,-0.474042,72,0.00176943,8.84716E-05,0.05,0.427356,0.573865
270,9,20,6.55435,0.344478,-0.474042,80,0.001447,7.23502E-05,0.05,0.427356,0.573865
270,10,20,6.55435,0.344478,-0.474042,88,0.00150205,7.51027E-05,0.05,0.427356,0.573865
270,11,20,6.55435,0.344478,-0.474042,96,0.00130218,6.51092E-05,0.05,0.427356,0.573865
270,12,20,6.55435,0.344478,-0.474042,104,0.00115486,5.7743E-05,0.05,0.427356,0.573865
270,13,20,6.55435,0.344478,-0.474042,112,0.0011149,5.5745E-05,0.05,0.427356,0.573865
270,14,20,6.55435,0.344478,-0.474042,120,0.00111972,5.59862E-05,0.05,0.427356,0.573865
270,15,20,6.55435,0.344478,-0.474042,128,0.00105326,5.26632E-05,0.05,0.427356,0.573865
270,16,20,6.55435,0.344478,-0.474042,136,0.00121318,6.06588E-05,0.05,0.427356,0.573865
270,17,20,6.55435,0.344478,-0.474042,144,0.000966983,4.83491E-05,0.05,0.427356,0.573865
270,18,20,6.55435,0.344478,-0.474042,152,0.00108259,5.41295E-05,0.05,0.427356,0.573865
270,19,20,6.55435,0.344478,-0.474042,160,0.00100891,5.04454E-05,0.05,0.427356,0.573865
270,20,20,6.55435,0.344478,-0.474042,168,0.00105022,5.25109E-05,0.05,0.427356,0.573865
270,21,20,6.55435,0.344478,-0.474042,176,0.00100492,5.02461E-05,0.05,0.427356,0.573865
270,22,20,6.55435,0.344478,-0.474042,184,0.00100567,5.02833E-05,0.05,0.427356,0.573865
270,23,20,6.55435,0.344478,-0.474042,192,0.00111042,5.55208E-05,0.05,0.427356,0.573865
270,24,20,6.55435,0.344478,-0.474042,200,0.00103712,5.18561E-05,0.05,0.427356,0.573865
270,25,20,6.55435,0.344478,-0.474042,208,0.0010242,5.121E-05,0.05,0.427356,0.573865
270,26,20,6.55435,0.344478,-0.474042,216,0.000997835,4.98917E-05,0.05,0.427356,0.573865
270,27,20,6.55435,0.344478,-0.474042,224,0.001049,5.24502E-05,0.05,0.427356,0.573865
270,28,20,6.55435,0.344478,-0.474042,232,0.00110946,5.54731E-05,0.05,0.427356,0.573865
270,29,20,6.55435,0.344478,-0.474042,240,0.00111117,5.55585E-05,0.05,0.427356,0.573865
270,30,20,6.55435,0.344478,-0.474042,248,0.00119858,5.99292E-05,0.05,0.427356,0.573865
270,31,20,6.55435,0.344478,-0.474042,256,0.00111238,5.56189E-05,0.05,0.427356,0.573865
270,32,20,6.55435,0.344478,-0.474042,264,0.00131399,6.56997E-05,0.05,0.427356,0.573865
270,33,20,6.55435,0.344478,-0.474042,272,0.00149479,7.47393E-05,0.05,0.427356,0.573865
270,34,20,6.55435,0.344478,-0.474042,280,0.00129432,6.47161E-05,0.05,0.427356,0.573865
270,35,20,6.55435,0.344478,-0.474042,288,0.00163086,8.1543E-05,0.05,0.427356,0.573865
270,36,20,6.55435,0.344478,-0.474042,296,0.00204187,0.000102094,0.05,0.427356,0.573865
270,37,20,6.55435,0.344478,-0.474042,304,0.00193219,9.66095E-05,0.05,0.427356,0.573865
270,38,20,6.55435,0.344478,-0.474042,312,0.00253665,0.000126833,0.05,0.427356,0.573865
270,39,20,6.55435,0.344478,-0.474042,320,0.00243251,0.000121626,0.05,0.427356,0.573865
270,40,20,6.55435,0.344478,-0.474042,328,0.00283569,0.000141784,0.05,0.427356,0.573865
270,41,20,6.55435,0.344478,-0.474042,336,0.00315656,0.000157828,0.05,0.427356,0.573865
270,42,20,6.55435,0.344478,-0.474042,344,0.00325164,0.000162582,0.05,0.427356,0.573865
270,43,20,6.55435,0.344478,-0.474042,352,0.00339514,0.000169757,0.05,0.427356,0.573865
270,44,20,6.55435,0.344478,-0.474042,360,0.00347117,0.000173558,0.05,0.427356,0.573865
271,0,20,3.89195,0.36543,-0.260571,8,0.0056935,0.000284675,0.05,0.584728,0.88459
271,1,20,3.89195,0.36543,-0.260571,16,0.00566779,0.00028339,0.05,0.584728,0.88459
271,2,20,3.89195,0.36543,-0.260571,24,0.00596825,0.000298413,0.05,0.584728,0.88459
271,3,20,3.89195,0.36543,-0.260571,32,0.00551976,0.000275988,0.05,0.584728,0.88459
271,4,20,3.89195,0.36543,-0.260571,40,0.00499991,0.000249995,0.05,0.584728,0.88459
271,5,20,3.89195,0.36543,-0.260571,48,0.00487615,0.000243807,0.05,0.584728,0.88459
271,6,20,3.89195,0.36543,-0.260571,56,0.00431842,0.000215921,0.05,0.584728,0.88459
271,7,20,3.89195,0.36543,-0.260571,64,0.00417846,0.000208923,0.05,0.584728,0.88459
271,8,20,3.89195,0.36543,-0.260571,72,0.00352902,0.000176451,0.05,0.584728,0.88459
271,9,20,3.89195,0.36543,-0.260571,80,0.00343167,0.000171584,0.05,0.584728,0.88459
271,10,20,3.89195,0.36543,-0.260571,88,0.00293987,0.000146994,0.05,0.584728,0.88459
271,11,20,3.89195,0.36543,-0.260571,96,0.00319598,0.000159799,0.05,0.584728,0.88459
271,12,20,3.89195,0.36543,-0.260571,104,0.00278383,0.000139191,0.05,0.584728,0.88459
271,13,20,3.89195,0.36543,-0.260571,112,0.00265761,0.000132881,0.05,0.584728,0.88459
271,14,20,3.89195,0.36543,-0.260571,120,0.0026177,0.000130885,0.05,0.584728,0.88459
271,15,20,3.89195,0.36543,-0.260571,128,0.00246108,0.000123054,0.05,0.584728,0.88459
271,16,20,3.89195,0.36543,-0.260571,136,0.00265263,0.000132632,0.05,0.584728,0.88459
271,17,20,3.89195,0.36543,-0.260571,144,0.00254472,0.000127236,0.05,0.584728,0.88459
271,18,20,3.89195,0.36543,-0.260571,152,0.00241444,0.000120722,0.05,0.584728,0.88459
271,19,20,3.89195,0.36543,-0.260571,160,0.00243361,0.00012168,0.05,0.584728,0.88459
271,20,20,3.89195,0.36543,-0.260571,168,0.00260699,0.000130349,0.05,0.584728,0.88459
271,21,20,3.89195,0.36543,-0.260571,176,0.00252963,0.000126481,0.05,0.584728,0.88459
271,22,20,3.89195,0.36543,-0.260571,184,0.00238921,0.000119461,0.05,0.584728,0.88459
271,23,20,3.89195,0.36543,-0.260571,192,0.00236303,0.000118151,0.05,0.584728,0.88459
271,24,20,3.89195,0.36543,-0.260571,200,0.00244965,0.000122483,0.05,0.584728,0.88459
271,25,20,3.89195,0.36543,-0.260571,208,0.0026467,0.000132335,0.05,0.584728,0.88459
271,26,20,3.89195,0.36543,-0.260571,216,0.00250798,0.000125399,0.05,0.584728,0.88459
271,27,20,3.89195,0.36543,-0.260571,224,0.00246478,0.000123239,0.05,0.584728,0.88459
271,28,20,3.89195,0.36543,-0.260571,232,0.0025717,0.000128585,0.05,0.584728,0.88459
271,29,20,3.89195,0.36543,-0.260571,240,0.00307589,0.000153794,0.05,0.584728,0.88459
271,30,20,3.89195,0.36543,-0.260571,248,0.00277607,0.000138803,0.05,0.584728,0.88459
271,31,20,3.89195,0.36543,-0.260571,256,0.00299388,0.000149694,0.05,0.584728,0.88459
271,32,20,3.89195,0.36543,-0.260571,264,0.00291133,0.000145566,0.05,0.584728,0.88459
271,33,20,3.89195,0.36543,-0.260571,272,0.00326709,0.000163355,0.05,0.584728,0.88459
271,34,20,3.89195,0.36543,-0.260571,280,0.00342389,0.000171195,0.05,0.584728,0.88459
271,35,20,3.89195,0.36543,-0.260571,288,0.00383184,0.000191592,0.05,0.584728,0.88459
271,36,20,3.89195,0.36543,-0.260571,296,0.00374001,0.000187001,0.05,0.584728,0.88459
271,37,20,3.89195,0.36543,-0.260571,304,0.00425347,0.000212674,0.05,0.584728,0.88459
271,38,20,3.89195,0.36543,-0.260571,312,0.00476863,0.000238432,0.05,0.584728,0.88459
271,39,20,3.89195,0.36543,-0.260571,320,0.00487852,0.000243926,0.05,0.584728,0.88459
271,40,20,3.89195,0.36543,-0.260571,328,0.00516926,0.000258463,0.05,0.584728,0.88459
271,41,20,3.89195,0.36543,-0.260571,336,0.00492132,0.000246066,0.05,0.584728,0.88459
271,42,20,3.89195,0.36543,-0.260571,344,0.00599265,0.000299633,0.05,0.584728,0.88459
271,43,20,3.89195,0.36543,-0.260571,352,0.00559316,0.000279658,0.05,0.584728,0.88459
271,44,20,3.89195,0.36543,-0.260571,360,0.00569207,0.000284603,0.05,0.584728,0.88459
272,0,20,9.62566,0.48499,-0.473419,8,0.000872179,4.36089E-05,0.05,0.427709,0.574518
272,1,20,9.62566,0.48499,-0.473419,16,0.000860469,4.30234E-05,0.05,0.427709,0.574518
272,2,20,9.62566,0.48499,-0.473419,24,0.000852581,4.2629E-05,0.05,0.427709,0.574518
272,3,20,9.62566,0.48499,-0.473419,32,0.000799223,3.99611E-05,0.05,0.427709,0.574518
272,4,20,9.62566,0.48499,-0.473419,40,0.000730109,3.65055E-05,0.05,0.427709,0.574518
272,5,20,9.62566,0.48499,-0.473419,48,0.000690807,3.45404E-05,0.05,0.427709,0.574518
272,6,20,9.62566,0.48499,-0.473419,56,0.000672596,3.36298E-05,0.05,0.427709,0.574518
272,7,20,9.62566,0.48499,-0.473419,64,0.000633075,3.16538E-05,0.05,0.427709,0.574518
272,8,20,9.62566,0.48499,-0.473419,72,0.000629739,3.14869E-05,0.05,0.427709,0.574518
272,9,20,9.62566,0.48499,-0.473419,80,0.000550294,2.75147E-05,0.05,0.427709,0.574518
272,10,20,9.62566,0.48499,-0.473419,88,0.000620647,3.10324E-05,0.05,0.427709,0.574518
272,11,20,9.62566,0.48499,-0.473419,96,0.00055093,2.75465E-05,0.05,0.427709,0.574518
272,12,20,9.62566,0.48499,-0.473419,104,0.000525098,2.62549E-05,0.05,0.427709,0.574518
272,13,20,9.62566,0.48499,-0.473419,112,0.00047312,2.3656E-05,0.05,0.427709,0.574518
272,14,20,9.62566,0.48499,-0.473419,120,0.000475161,2.37581E-05,0.05,0.427709,0.574518
272,15,20,9.62566,0.48499,-0.473419,128,0.00046036,2.3018E-05,0.05,0.427709,0.574518
272,16,20,9.62566,0.48499,-0.473419,136,0.000444657,2.22329E-05,0.05,0.427709,0.574518
272,17,20,9.62566,0.48499,-0.473419,144,0.000473493,2.36746E-05,0.05,0.427709,0.574518
272,18,20,9.62566,0.48499,-0.473419,152,0.000425689,2.12845E-05,0.05,0.427709,0.574518
272,19,20,9.62566,0.48499,-0.473419,160,0.000414869,2.07434E-05,0.05,0.427709,0.574518
272,20,20,9.62566,0.48499,-0.473419,168,0.000426486,2.13243E-05,0.05,0.427709,0.574518
272,21,20,9.62566,0.48499,-0.473419,176,0.000421043,2.10522E-05,0.05,0.427709,0.574518
272,22,20,9.62566,0.48499,-0.473419,184,0.000459491,2.29745E-05,0.05,0.427709,0.574518
272,23,20,9.62566,0.48499,-0.473419,192,0.000496514,2.48257E-05,0.05,0.427709,0.574518
272,24,20,9.62566,0.48499,-0.473419,200,0.0004591,2.2955E-05,0.05,0.427709,0.574518
272,25,20,9.62566,0.48499,-0.473419,208,0.000442645,2.21322E-05,0.05,0.427709,0.574518
272,26,20,9.62566,0.48499,-0.473419,216,0.000452312,2.26156E-05,0.05,0.427709,0.574518
272,27,20,9.62566,0.48499,-0.473419,224,0.000511513,2.55756E-05,0.05,0.427709,0.574518
272,28,20,9.62566,0.48499,-0.473419,232,0.000444237,2.22118E-05,0.05,0.427709,0.574518
272,29,20,9.62566,0.48499,-0.473419,240,0.000514011,2.57005E-05,0.05,0.427709,0.574518
272,30,20,9.62566,0.48499,-0.473419,248,0.000466983,2.33491E-05,0.05,0.427709,0.574518
272,31,20,9.62566,0.48499,-0.473419,256,0.000509662,2.54831E-05,0.05,0.427709,0.574518
272,32,20,9.62566,0.48499,-0.473419,264,0.000496711,2.48355E-05,0.05,0.427709,0.574518
272,33,20,9.62566,0.48499,-0.473419,272,0.000543547,2.71773E-05,0.05,0.427709,0.574518
272,34,20,9.62566,0.48499,-0.473419,280,0.000535604,2.67802E-05,0.05,0.427709,0.574518
272,35,20,9.62566,0.48499,-0.473419,288,0.000602037,3.01018E-05,0.05,0.427709,0.574518
272,36,20,9.62566,0.48499,-0.473419,296,0.000676013,3.38007E-05,0.05,0.427709,0.574518
272,37,20,9.62566,0.48499,-0.473419,304,0.00073553,3.67765E-05,0.05,0.427709,0.574518
272,38,20,9.62566,0.48499,-0.473419,312,0.000728771,3.64385E-05,0.05,0.427709,0.574518
272,39,20,9.62566,0.48499,-0.473419,320,0.000751389,3.75695E-05,0.05,0.427709,0.574518
272,40,20,9.62566,0.48499,-0.473419,328,0.000784545,3.92272E-05,0.05,0.427709,0.574518
272,41,20,9.62566,0.48499,-0.473419,336,0.000730868,3.65434E-05,0.05,0.427709,0.574518
272,42,20,9.62566,0.48499,-0.473419,344,0.000838874,4.19437E-05,0.05,0.427709,0.574518
272,43,20,9.62566,0.48499,-0.473419,352,0.000889654,4.44827E-05,0.05,0.427709,0.574518
272,44,20,9.62566,0.48499,-0.473419,360,0.000760962,3.80481E-05,0.05,0.427709,0.574518
273,0,20,6.77837,0.495722,-0.479315,8,0.00164871,8.24353E-05,0.05,0.424396,0.568383
273,1,20,6.77837,0.495722,-0.479315,16,0.00151661,7.58307E-05,0.05,0.424396,0.568383
273,2,20,6.77837,0.495722,-0.479315,24,0.00158673,7.93367E-05,0.05,0.424396,0.568383
273,3,20,6.77837,0.495722,-0.479315,32,0.00154316,7.7158E-05,0.05,0.424396,0.568383
273,4,20,6.77837,0.495722,-0.479315,40,0.00135193,6.75964E-05,0.05,0.424396,0.568383
273,5,20,6.77837,0.495722,-0.479315,48,0.00135785,6.78925E-05,0.05,0.424396,0.568383
273,6,20,6.77837,0.495722,-0.479315,56,0.00135081,6.75404E-05,0.05,0.424396,0.568383
273,7,20,6.77837,0.495722,-0.479315,64,0.00134875,6.74374E-05,0.05,0.424396,0.568383
273,8,20,6.77837,0.495722,-0.479315,72,0.00121165,6.05825E-05,0.05,0.424396,0.568383
273,9,20,6.77837,0.495722,-0.479315,80,0.0012129,6.06449E-05,0.05,0.424396,0.568383
273,10,20,6.77837,0.495722,-0.479315,88,0.00121964,6.09821E-05,0.05,0.424396,0.568383
273,11,20,6.77837,0.495722,-0.479315,96,0.0011311,5.65548E-05,0.05,0.424396,0.568383
273,12,20,6.77837,0.495722,-0.479315,104,0.00106596,5.3298E-05,0.05,0.424396,0.568383
273,13,20,6.77837,0.495722,-0.479315,112,0.0010713,5.35649E-05,0.05,0.424396,0.568383
273,14,20,6.77837,0.495722,-0.479315,120,0.00116399,5.81997E-05,0.05,0.424396,0.568383
273,15,20,6.77837,0.495722,-0.479315,128,0.00102192,5.1096E-05,0.05,0.424396,0.568383
273,16,20,6.77837,0.495722,-0.479315,136,0.00104956,5.2478E-05,0.05,0.424396,0.568383
273,17,20,6.77837,0.495722,-0.479315,144,0.00105239,5.26196E-05,0.05,0.424396,0.568383
273,18,20,6.77837,0.495722,-0.479315,152,0.00104111,5.20555E-05,0.05,0.424396,0.568383
273,19,20,6.77837,0.495722,-0.479315,160,0.00101701,5.08506E-05,0.05,0.424396,0.568383
273,20,20,6.77837,0.495722,-0.479315,168,0.00103305,5.16526E-05,0.05,0.424396,0.568383
273,21,20,6.77837,0.495722,-0.479315,176,0.00104302,5.21511E-05,0.05,0.424396,0.568383
273,22,20,6.77837,0.495722,-0.479315,184,0.000967425,4.83713E-05,0.05,0.424396,0.568383
273,23,20,6.77837,0.495722,-0.479315,192,0.00105948,5.29741E-05,0.05,0.424396,0.568383
273,24,20,6.77837,0.495722,-0.479315,200,0.001135,5.675E-05,0.05,0.424396,0.568383
273,25,20,6.77837,0.495722,-0.479315,208,0.00107976,5.39881E-05,0.05,0.424396,0.568383
273,26,20,6.77837,0.495722,-0.479315,216,0.00100536,5.02681E-05,0.05,0.424396,0.568383
273,27,20,6.77837,0.495722,-0.479315,224,0.00102074,5.10372E-05,0.05,0.424396,0.568383
273,28,20,6.77837,0.495722,-0.479315,232,0.00104991,5.24955E-05,0.05,0.424396,0.568383
273,29,20,6.77837,0.495722,-0.479315,240,0.00106944,5.34722E-05,0.05,0.424396,0.568383
273,30,20,6.77837,0.495722,-0.479315,248,0.00104386,5.21928E-05,0.05,0.424396,0.568383
273,31,20,6.77837,0.495722,-0.479315,256,0.00103246,5.1623E-05,0.05,0.424396,0.568383
273,32,20,6.77837,0.495722,-0.479315,264,0.00108848,5.4424E-05,0.05,0.424396,0.568383
273,33,20,6.77837,0.495722,-0.479315,272,0.00114229,5.71143E-05,0.05,0.424396,0.568383
273,34,20,6.77837,0.495722,-0.479315,280,0.00107402,5.37012E-05,0.05,0.424396,0.568383
273,35,20,6.77837,0.495722,-0.479315,288,0.00118339,5.91695E-05,0.05,0.424396,0.568383
273,36,20,6.77837,0.495722,-0.479315,296,0.00131737,6.58683E-05,0.05,0.424396,0.568383
273,37,20,6.77837,0.495722,-0.479315,304,0.00129021,6.45106E-05,0.05,0.424396,0.568383
273,38,20,6.77837,0.495722,-0.479315,312,0.00128714,6.43569E-05,0.05,0.424396,0.568383
273,39,20,6.77837,0.495722,-0.479315,320,0.00141831,7.09154E-05,0.05,0.424396,0.568383
273,40,20,6.77837,0.495722,-0.479315,328,0.0015528,7.76398E-05,0.05,0.424396,0.568383
273,41,20,6.77837,0.495722,-0.479315,336,0.00140147,7.00736E-05,0.05,0.424396,0.568383
273,42,20,6.77837,0.495722,-0.479315,344,0.00152103,7.60514E-05,0.05,0.424396,0.568383
273,43,20,6.77837,0.495722,-0.479315,352,0.0014317,7.15848E-05,0.05,0.424396,0.568383
273,44,20,6.77837,0.495722,-0.479315,360,0.00151994,7.59969E-05,0.05,0.424396,0.568383
274,0,20,2.64586,0.164883,-0.451083,8,0.0829781,0.0041489,0.05,0.440654,0.598678
274,1,20,2.64586,0.164883,-0.451083,16,0.0658291,0.00329146,0.05,0.440654,0.598678
274,2,20,2.64586,0.164883,-0.451083,24,0.0534613,0.00267306,0.05,0.440654,0.598678
274,3,20,2.64586,0.164883,-0.451083,32,0.0467248,0.00233624,0.05,0.440654,0.598678
274,4,20,2.64586,0.164883,-0.451083,40,0.0368525,0.00184262,0.05,0.440654,0.598678
274,5,20,2.64586,0.164883,-0.451083,48,0.0274383,0.00137192,0.05,0.440654,0.598678
274,6,20,2.64586,0.164883,-0.451083,56,0.0204008,0.00102004,0.05,0.440654,0.598678
274,7,20,2.64586,0.164883,-0.451083,64,0.0176184,0.000880919,0.05,0.440654,0.598678
274,8,20,2.64586,0.164883,-0.451083,72,0.014942,0.0007471,0.05,0.440654,0.598678
274,9,20,2.64586,0.164883,-0.451083,80,0.0124843,0.000624216,0.05,0.440654,0.598678
274,10,20,2.64586,0.164883,-0.451083,88,0.00898902,0.000449451,0.05,0.440654,0.598678
274,11,20,2.64586,0.164883,-0.451083,96,0.00932005,0.000466002,0.05,0.440654,0.598678
274,12,20,2.64586,0.164883,-0.451083,104,0.00695944,0.000347972,0.05,0.440654,0.598678
274,13,20,2.64586,0.164883,-0.451083,112,0.00692671,0.000346336,0.05,0.440654,0.598678
274,14,20,2.64586,0.164883,-0.451083,120,0.00680863,0.000340432,0.05,0.440654,0.598678
274,15,20,2.64586,0.164883,-0.451083,128,0.00687301,0.00034365,0.05,0.440654,0.598678
274,16,20,2.64586,0.164883,-0.451083,136,0.00639723,0.000319862,0.05,0.440654,0.598678
274,17,20,2.64586,0.164883,-0.451083,144,0.00601489,0.000300745,0.05,0.440654,0.598678
274,18,20,2.64586,0.164883,-0.451083,152,0.00580238,0.000290119,0.05,0.440654,0.598678
274,19,20,2.64586,0.164883,-0.451083,160,0.0058522,0.00029261,0.05,0.440654,0.598678
274,20,20,2.64586,0.164883,-0.451083,168,0.00562358,0.000281179,0.05,0.440654,0.598678
274,21,20,2.64586,0.164883,-0.451083,176,0.00590019,0.000295009,0.05,0.440654,0.598678
274,22,20,2.64586,0.164883,-0.451083,184,0.00537629,0.000268815,0.05,0.440654,0.598678
274,23,20,2.64586,0.164883,-0.451083,192,0.00560284,0.000280142,0.05,0.440654,0.598678
274,24,20,2.64586,0.164883,-0.451083,200,0.00605799,0.0003029,0.05,0.440654,0.598678
274,25,20,2.64586,0.164883,-0.451083,208,0.00619329,0.000309664,0.05,0.440654,0.598678
274,26,20,2.64586,0.164883,-0.451083,216,0.00631829,0.000315915,0.05,0.440654,0.598678
274,27,20,2.64586,0.164883,-0.451083,224,0.00650392,0.000325196,0.05,0.440654,0.598678
274,28,20,2.64586,0.164883,-0.451083,232,0.00657785,0.000328892,0.05,0.440654,0.598678
274,29,20,2.64586,0.164883,-0.451083,240,0.00701594,0.000350797,0.05,0.440654,0.598678
274,30,20,2.64586,0.164883,-0.451083,248,0.00670444,0.000335222,0.05,0.440654,0.598678
274,31,20,2.64586,0.164883,-0.451083,256,0.00831375,0.000415688,0.05,0.440654,0.598678
274,32,20,2.64586,0.164883,-0.451083,264,0.00864731,0.000432365,0.05,0.440654,0.598678
274,33,20,2.64586,0.164883,-0.451083,272,0.0102368,0.000511842,0.05,0.440654,0.598678
274,34,20,2.64586,0.164883,-0.451083,280,0.0118573,0.000592866,0.05,0.440654,0.598678
274,35,20,2.64586,0.164883,-0.451083,288,0.0145897,0.000729487,0.05,0.440654,0.598678
274,36,20,2.64586,0.164883,-0.451083,296,0.0170797,0.000853983,0.05,0.440654,0.598678
274,37,20,2.64586,0.164883,-0.451083,304,0.0207209,0.00103604,0.05,0.440654,0.598678
274,38,20,2.64586,0.164883,-0.451083,312,0.0282612,0.00141306,0.05,0.440654,0.598678
274,39,20,2.64586,0.164883,-0.451083,320,0.0363815,0.00181908,0.05,0.440654,0.598678
274,40,20,2.64586,0.164883,-0.451083,328,0.0444018,0.00222009,0.05,0.440654,0.598678
274,41,20,2.64586,0.164883,-0.451083,336,0.059959,0.00299795,0.05,0.440654,0.598678
274,42,20,2.64586,0.164883,-0.451083,344,0.0643688,0.00321844,0.05,0.440654,0.598678
274,43,20,2.64586,0.164883,-0.451083,352,0.0830544,0.00415272,0.05,0.440654,0.598678
274,44,20,2.64586,0.164883,-0.451083,360,0.0839383,0.00419692,0.05,0.440654,0.598678
275,0,20,7.36624,0.455851,-0.348535,8,0.00144638,7.23191E-05,0.05,0.509485,0.731699
275,1,20,7.36624,0.455851,-0.348535,16,0.00132202,6.61012E-05,0.05,0.509485,0.731699
275,2,20,7.36624,0.455851,-0.348535,24,0.00128655,6.43277E-05,0.05,0.509485,0.731699
275,3,20,7.36624,0.455851,-0.348535,32,0.00128375,6.41877E-05,0.05,0.509485,0.731699
275,4,20,7.36624,0.455851,-0.348535,40,0.00122495,6.12473E-05,0.05,0.509485,0.731699
275,5,20,7.36624,0.455851,-0.348535,48,0.00116496,5.82479E-05,0.05,0.509485,0.731699
275,6,20,7.36624,0.455851,-0.348535,56,0.00111805,5.59025E-05,0.05,0.509485,0.731699
275,7,20,7.36624,0.455851,-0.348535,64,0.00111549,5.57746E-05,0.05,0.509485,0.731699
275,8,20,7.36624,0.455851,-0.348535,72,0.0010105,5.05248E-05,0.05,0.509485,0.731699
275,9,20,7.36624,0.455851,-0.348535,80,0.000976946,4.88473E-05,0.05,0.509485,0.731699
275,10,20,7.36624,0.455851,-0.348535,88,0.000919195,4.59597E-05,0.05,0.509485,0.731699
275,11,20,7.36624,0.455851,-0.348535,96,0.00082134,4.1067E-05,0.05,0.509485,0.731699
275,12,20,7.36624,0.455851,-0.348535,104,0.000842247,4.21124E-05,0.05,0.509485,0.731699
275,13,20,7.36624,0.455851,-0.348535,112,0.000805588,4.02794E-05,0.05,0.509485,0.731699
275,14,20,7.36624,0.455851,-0.348535,120,0.00082301,4.11505E-05,0.05,0.509485,0.731699
275,15,20,7.36624,0.455851,-0.348535,128,0.000727223,3.63611E-05,0.05,0.509485,0.731699
275,16,20,7.36624,0.455851,-0.348535,136,0.000750914,3.75457E-05,0.05,0.509485,0.731699
275,17,20,7.36624,0.455851,-0.348535,144,0.000772622,3.86311E-05,0.05,0.509485,0.731699
275,18,20,7.36624,0.455851,-0.348535,152,0.000765695,3.82848E-05,0.05,0.509485,0.731699
275,19,20,7.36624,0.455851,-0.348535,160,0.000713422,3.56711E-05,0.05,0.509485,0.731699
275,20,20,7.36624,0.455851,-0.348535,168,0.000699259,3.49629E-05,0.05,0.509485,0.731699
275,21,20,7.36624,0.455851,-0.348535,176,0.000733135,3.66567E-05,0.05,0.509485,0.731699
